Municipio,Sector,Estrato,Servicio,Cargo Fijo,Cargo por Consumo Menor,Cargo por Consumo Mayor,Cargo por Consumo,Suspensión,Reinstalación,Reconexión,Corte,Año,Mes
Rionegro,Residencial,6,Acueducto,11275.82,5175.20,5175.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Rionegro,Residencial,6,Alcantarillado,6485.07,4152.22,4152.22,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Comercial,Comercial,Acueducto,10571.09,0.00,0.00,4851.75,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Comercial,Comercial,Alcantarillado,6079.76,0.00,0.00,3892.71,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Industrial,Industrial,Acueducto,9161.61,0.00,0.00,4204.85,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Industrial,Industrial,Alcantarillado,5269.12,0.00,0.00,3373.68,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Oficial y Exenta,Oficial y Exenta,Acueducto,7047.39,0.00,0.00,3234.50,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4053.17,0.00,0.00,2595.14,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Residencial,1,Acueducto,2114.22,970.35,3234.50,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Residencial,1,Alcantarillado,1215.95,778.54,2595.14,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Residencial,2,Acueducto,4228.43,1940.70,3234.50,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Residencial,2,Alcantarillado,2431.90,1557.08,2595.14,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Residencial,3,Acueducto,5990.28,2749.33,3234.50,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Residencial,3,Alcantarillado,3445.19,2205.87,2595.14,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Residencial,4,Acueducto,7047.39,3234.50,3234.50,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Residencial,4,Alcantarillado,4053.17,2595.14,2595.14,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Residencial,5,Acueducto,10571.09,4851.75,4851.75,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Residencial,5,Alcantarillado,6079.76,3892.71,3892.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Residencial,6,Acueducto,11275.82,5175.20,5175.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
El Retiro,Residencial,6,Alcantarillado,6485.07,4152.22,4152.22,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Comercial,Comercial,Acueducto,10531.25,0.00,0.00,4007.15,12719.36,10902.31,19987.57,21804.62,2021,Diciembre
Barbosa,Comercial,Comercial,Alcantarillado,6039.39,0.00,0.00,2336.07,12719.36,10902.31,19987.57,21804.62,2021,Diciembre
Barbosa,Industrial,Industrial,Acueducto,10531.25,0.00,0.00,4007.15,12719.36,10902.31,19987.57,21804.62,2021,Diciembre
Barbosa,Industrial,Industrial,Alcantarillado,6039.39,0.00,0.00,2336.07,12719.36,10902.31,19987.57,21804.62,2021,Diciembre
Barbosa,Oficial y Exenta,Oficial y Exenta,Acueducto,7020.83,0.00,0.00,2671.43,12719.36,10902.31,19987.57,21804.62,2021,Diciembre
Barbosa,Comercial,Comercial,Acueducto,10531.25,0.00,0.00,4007.15,12719.36,10902.31,19987.57,21804.62,2021,Noviembre
Barbosa,Comercial,Comercial,Alcantarillado,6039.39,0.00,0.00,2336.07,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Industrial,Industrial,Acueducto,10531.25,0.00,0.00,4007.15,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Industrial,Industrial,Alcantarillado,6039.39,0.00,0.00,2336.07,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Oficial y Exenta,Oficial y Exenta,Acueducto,7020.83,0.00,0.00,2671.43,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4026.26,0.00,0.00,1557.38,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Residencial,1,Acueducto,4914.58,1870.00,2671.43,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Residencial,1,Alcantarillado,3019.70,1168.04,1557.38,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Residencial,2,Acueducto,5616.66,2137.14,2671.43,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Residencial,2,Alcantarillado,3221.01,1245.90,1557.38,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Residencial,3,Acueducto,7020.83,2671.43,2671.43,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Residencial,3,Alcantarillado,4026.26,1557.38,1557.38,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Residencial,4,Acueducto,7020.83,2671.43,2671.43,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Residencial,4,Alcantarillado,4026.26,1557.38,1557.38,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Residencial,5,Acueducto,10531.25,4007.15,4007.15,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Residencial,5,Alcantarillado,6039.39,2336.07,2336.07,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Residencial,6,Acueducto,11233.33,4274.29,4274.29,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Barbosa,Residencial,6,Alcantarillado,6442.02,2491.81,2491.81,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Comercial,Comercial,Acueducto,10923.45,0.00,0.00,5270.31,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Comercial,Comercial,Alcantarillado,6282.41,0.00,0.00,4153.55,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Industrial,Industrial,Acueducto,10571.09,0.00,0.00,5100.30,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Industrial,Industrial,Alcantarillado,6079.76,0.00,0.00,4019.57,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Oficial y Exenta,Oficial y Exenta,Acueducto,7047.39,0.00,0.00,3400.20,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4053.17,0.00,0.00,2679.71,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Residencial,1,Acueducto,2818.96,1360.08,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Residencial,1,Alcantarillado,1621.27,1071.27,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Residencial,2,Acueducto,4228.43,2040.20,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Residencial,2,Alcantarillado,2431.90,1607.83,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Residencial,3,Acueducto,7047.39,3400.20,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Residencial,3,Alcantarillado,3647.85,2411.74,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Residencial,4,Acueducto,7047.39,3400.20,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Residencial,4,Alcantarillado,4053.17,2679.71,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Residencial,5,Acueducto,12685.30,6120.36,6120.36,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Residencial,5,Alcantarillado,7295.71,4823.48,4823.48,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Residencial,6,Acueducto,12685.30,6120.36,6120.36,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Bello,Residencial,6,Alcantarillado,7295.71,4823.48,4823.48,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Comercial,Comercial,Acueducto,10571.09,0.00,0.00,3848.24,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Comercial,Comercial,Alcantarillado,6079.76,0.00,0.00,2448.45,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Industrial,Industrial,Acueducto,9161.61,0.00,0.00,3335.14,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Industrial,Industrial,Alcantarillado,5269.12,0.00,0.00,2131.99,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Oficial y Exenta,Oficial y Exenta,Acueducto,7047.39,0.00,0.00,2565.49,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4053.17,0.00,0.00,1632.30,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Residencial,1,Acueducto,3805.59,1385.36,2565.49,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Residencial,1,Alcantarillado,3323.60,1338.93,1632.30,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Residencial,2,Acueducto,5990.28,2180.67,2565.49,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Residencial,2,Alcantarillado,3485.73,1403.78,1632.30,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Residencial,3,Acueducto,7047.39,2519.05,2565.49,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Residencial,3,Alcantarillado,3891.04,1550.69,1632.30,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Residencial,4,Acueducto,7047.39,2565.49,2565.49,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Residencial,4,Alcantarillado,4053.17,1632.30,1632.30,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Residencial,5,Acueducto,10571.09,3848.24,3778.58,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Residencial,5,Alcantarillado,6079.76,2448.45,2377.92,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Residencial,6,Acueducto,11275.82,4104.78,4104.78,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Caldas,Residencial,6,Alcantarillado,6485.07,2611.68,2611.68,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Comercial,Comercial,Acueducto,10571.09,0.00,0.00,5654.53,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Comercial,Comercial,Alcantarillado,6079.76,0.00,0.00,4019.57,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Industrial,Industrial,Acueducto,9161.61,0.00,0.00,5654.53,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Industrial,Industrial,Alcantarillado,5269.12,0.00,0.00,3483.62,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Oficial y Exenta,Oficial y Exenta,Acueducto,7047.39,0.00,0.00,3400.20,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4053.17,0.00,0.00,2679.71,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Residencial,1,Acueducto,3523.70,1700.10,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Residencial,1,Alcantarillado,2026.59,1339.86,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Residencial,2,Acueducto,4369.38,2005.39,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Residencial,2,Alcantarillado,2431.90,1607.83,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Residencial,3,Acueducto,7047.39,3400.20,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Residencial,3,Alcantarillado,4053.17,2679.71,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Residencial,4,Acueducto,7047.39,3400.20,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Residencial,4,Alcantarillado,4053.17,2679.71,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Residencial,5,Acueducto,11487.25,5542.33,5542.33,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Residencial,5,Alcantarillado,6079.76,4019.57,4019.57,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Residencial,6,Acueducto,13601.46,6562.39,6562.39,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Copacabana,Residencial,6,Alcantarillado,7174.11,4743.09,4743.09,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Comercial,Comercial,Acueducto,10571.09,0.00,0.00,5100.30,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Comercial,Comercial,Alcantarillado,6079.76,0.00,0.00,4019.57,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Industrial,Industrial,Acueducto,9161.61,0.00,0.00,4420.26,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Industrial,Industrial,Alcantarillado,5269.12,0.00,0.00,3483.62,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Oficial y Exenta,Oficial y Exenta,Acueducto,7047.39,0.00,0.00,3400.20,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4053.17,0.00,0.00,2679.71,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Residencial,1,Acueducto,2114.22,1020.06,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Residencial,1,Alcantarillado,1215.95,803.91,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Residencial,2,Acueducto,4228.43,2040.12,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Residencial,2,Alcantarillado,2431.90,1607.83,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Residencial,3,Acueducto,6695.20,3230.19,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Residencial,3,Alcantarillado,3850.51,2545.72,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Residencial,4,Acueducto,7047.39,3400.20,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Residencial,4,Alcantarillado,4053.17,2679.71,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Residencial,5,Acueducto,11428.19,5610.33,5610.33,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Residencial,5,Alcantarillado,6485.07,4287.54,4287.54,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Residencial,6,Acueducto,12332.93,5950.35,5950.35,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Envigado,Residencial,6,Alcantarillado,6485.07,4555.51,4555.51,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Comercial,Comercial,Acueducto,10571.09,0.00,0.00,5100.30,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Comercial,Comercial,Alcantarillado,6079.76,0.00,0.00,4019.57,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Industrial,Industrial,Acueducto,9161.61,0.00,0.00,4220.26,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Industrial,Industrial,Alcantarillado,5269.12,0.00,0.00,3483.62,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Oficial y Exenta,Oficial y Exenta,Acueducto,7047.39,0.00,0.00,3400.20,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4053.17,0.00,0.00,2679.71,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Residencial,1,Acueducto,2114.22,1020.06,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Residencial,1,Alcantarillado,1215.95,803.91,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Residencial,2,Acueducto,4228.43,2040.12,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Residencial,2,Alcantarillado,2431.90,1607.83,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Residencial,3,Acueducto,5990.28,2890.17,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Residencial,3,Alcantarillado,3445.19,2277.75,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Residencial,4,Acueducto,7047.39,3400.20,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Residencial,4,Alcantarillado,4053.17,2679.71,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Residencial,5,Acueducto,10571.09,5100.30,5100.30,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Residencial,5,Alcantarillado,6079.76,4019.57,4019.57,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Residencial,6,Acueducto,11275.82,5440.32,5440.32,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Girardota,Residencial,6,Alcantarillado,6485.07,4287.54,4287.54,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Comercial,Comercial,Acueducto,11275.82,0.00,0.00,5440.32,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Comercial,Comercial,Alcantarillado,6079.76,0.00,0.00,4019.57,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Industrial,Industrial,Acueducto,9866.35,0.00,0.00,4760.28,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Industrial,Industrial,Alcantarillado,5269.12,0.00,0.00,3483.62,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Oficial y Exenta,Oficial y Exenta,Acueducto,7047.39,0.00,0.00,3400.20,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4053.17,0.00,0.00,2679.71,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Residencial,1,Acueducto,3876.06,1870.11,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Residencial,1,Alcantarillado,2229.24,1473.84,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Residencial,2,Acueducto,4580.80,2210.13,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Residencial,2,Alcantarillado,2634.56,1741.81,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Residencial,3,Acueducto,6695.02,3230.19,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Residencial,3,Alcantarillado,3850.51,2545.72,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Residencial,4,Acueducto,7047.39,3400.20,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Residencial,4,Alcantarillado,4053.17,2679.71,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Residencial,5,Acueducto,10571.09,5100.30,5100.30,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Residencial,5,Alcantarillado,6079.76,4019.57,4019.57,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Residencial,6,Acueducto,11275.82,5440.32,5440.32,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Itaguí,Residencial,6,Alcantarillado,6485.07,4287.54,4287.54,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Comercial,Comercial,Acueducto,10923.45,0.00,0.00,5270.31,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Comercial,Comercial,Alcantarillado,6282.41,0.00,0.00,4153.55,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Industrial,Industrial,Acueducto,10127.10,0.00,0.00,4760.28,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Industrial,Industrial,Alcantarillado,5893.31,0.00,0.00,3751.59,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Oficial y Exenta,Oficial y Exenta,Acueducto,7047.39,0.00,0.00,3400.20,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4053.17,0.00,0.00,2679.71,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Residencial,1,Acueducto,3523.70,1700.10,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Residencial,1,Alcantarillado,2026.59,1339.86,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Residencial,2,Acueducto,4228.43,1940.70,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Residencial,2,Alcantarillado,2431.90,1607.83,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Residencial,3,Acueducto,7047.39,3400.20,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Residencial,3,Alcantarillado,4053.17,2679.71,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Residencial,4,Acueducto,7047.39,3400.20,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Residencial,4,Alcantarillado,4053.17,2679.71,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Residencial,5,Acueducto,10571.09,5100.30,5100.30,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Residencial,5,Alcantarillado,6079.76,4019.57,4019.57,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Residencial,6,Acueducto,3523.70,5440.32,5440.32,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
La Estrella,Residencial,6,Alcantarillado,6485.07,4287.54,4287.54,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Comercial,Comercial,Acueducto,10571.09,0.00,0.00,5100.30,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Comercial,Comercial,Alcantarillado,6079.76,0.00,0.00,3483.62,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Industrial,Industrial,Acueducto,9161.61,0.00,0.00,4240.26,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Industrial,Industrial,Alcantarillado,5269.12,0.00,0.00,3483.62,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Oficial y Exenta,Oficial y Exenta,Acueducto,7047.39,0.00,0.00,3400.20,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4053.17,0.00,0.00,2679.71,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Residencial,1,Acueducto,2396.11,1156.07,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Residencial,1,Alcantarillado,1378.08,911.10,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Residencial,2,Acueducto,4228.43,2040.12,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Residencial,2,Alcantarillado,2431.90,1607.83,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Residencial,3,Acueducto,5990.28,2890.17,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Residencial,3,Alcantarillado,3445.19,2277.75,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Residencial,4,Acueducto,7047.39,3400.20,3400.20,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Residencial,4,Alcantarillado,4053.17,2679.71,2679.71,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Residencial,5,Acueducto,10571.09,5100.30,5100.30,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Residencial,5,Alcantarillado,6079.76,4019.57,4019.57,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Residencial,6,Acueducto,11275.82,5440.32,5440.32,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Medellín,Residencial,6,Alcantarillado,6485.07,4287.54,4287.54,0.00,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Sabaneta,Comercial,Comercial,Acueducto,10923.45,0.00,0.00,5270.31,12719.36,10902.31,19987.57,21804.62,2021,Octubre
Sabaneta,Comercial,Comercial,Alcantarillado,6282.41,0.00,0.00,4153.55,12719.36,10902.31,19987.57,21804.62,2021,Octubre
